weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-08-10,Sunday,Kickboxing,1,1,A,ARNOLD PRESS,Upper,FALSE,
2025-08-10,Sunday,Kickboxing,1,1,B,SIT-UPS TO SLAM BALL TOSS,Upper,FALSE,
2025-08-10,Sunday,Kickboxing,1,1,C,STEP CHEST PRESS,Upper,FALSE,
2025-08-10,Sunday,Kickboxing,1,2,A,SB FRONTAL RAISES R/L ROTATIONS,Upper,FALSE,
2025-08-10,Sunday,Kickboxing,1,2,B,"WEIGHTED 1,2S",Upper,FALSE,
2025-08-10,Sunday,Kickboxing,1,2,C,STEP PULLOVERS,Upper,FALSE,
2025-08-10,Sunday,Kickboxing,2,,A,"1,2, FRONT KICK, 2X KNEES, R ELBOW",Upper,FALSE,
2025-08-10,Sunday,Kickboxing,2,,B,"1,2, SWITCH KICK, L BODY KICK, 4",Upper,FALSE,
2025-08-10,Sunday,Kickboxing,2,,C,FREESTYLE,Upper,FALSE,
2025-08-10,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-08-10,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-08-10,Sunday,Kickboxing,3,,C,"STEP BK 1,2 , STEP IN 3,5",Upper,FALSE,
2025-08-10,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-08-10,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-08-10,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-08-10,Monday,Technique,1,2,A,"1 / PARRY R, 1",Mixed,FALSE,
2025-08-10,Monday,Technique,1,2,B,"1 / PARRY R, 1,2, STEP IN PUSH",Mixed,FALSE,
2025-08-10,Monday,Technique,1,2,C,"1 / PARRY R, 1,2, STEP IN PUSH,4",Mixed,FALSE,
2025-08-10,Monday,Technique,2,,A,1 - 2B - 4 - 3B - 4,Mixed,FALSE,
2025-08-10,Monday,Technique,2,,B,1 - 2 - WEAVE R/3B - 4 - 3,Mixed,FALSE,
2025-08-10,Monday,Technique,2,,C,"1,2 STEP BK/ DISTANCE CONTROL",Mixed,FALSE,
2025-08-10,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-08-10,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-08-10,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-08-10,Tuesday,Boxing,1,1,A,GOBLET SQUATS,Upper,FALSE,
2025-08-10,Tuesday,Boxing,1,1,B,PLANK TO REVERSE LEG RAISES,Upper,FALSE,
2025-08-10,Tuesday,Boxing,1,1,C,LOW BOUNCING SQUATS,Upper,FALSE,
2025-08-10,Tuesday,Boxing,1,2,A,DEADLIFTS,Upper,FALSE,
