weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2023-11-26,Sunday,Kickboxing,1,1,A,ATT/DEF,Upper,FALSE,
2023-11-26,Sunday,Kickboxing,1,1,B,ATT/DEF,Upper,FALSE,
2023-11-26,Sunday,Kickboxing,1,1,C,ATT/DEF,Upper,FALSE,
2023-11-26,Sunday,Kickboxing,1,2,A,"1,2/SLIP R, SLEP L-STEP",Upper,FALSE,
2023-11-26,Sunday,Kickboxing,1,2,B,"1,2/SLIP R, SLEP L-STEP, PIVOT",Upper,FALSE,
2023-11-26,Sunday,Kickboxing,1,2,C,"1,2/… PIVOT, BODY, 4",Upper,FALSE,
2023-11-26,Sunday,Kickboxing,2,,A,1 - 2 - 5 - 4,Upper,FALSE,
2023-11-26,Sunday,Kickboxing,2,,B,2 - SLIP R - 6 - WEAVE R - 4,Upper,FALSE,
2023-11-26,Sunday,Kickboxing,2,,C,"30 SECS 1,2S, 30 SECS 3,4S, 30 SECS 5,6S",Upper,FALSE,
2023-11-26,Sunday,Kickboxing,3,,A,LIGHT SPARRING,Upper,FALSE,
2023-11-26,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2023-11-26,Sunday,Kickboxing,3,,C,LIGHT SPARRING,Upper,FALSE,
2023-11-26,Monday,Technique,1,1,A,KB FULL CIRCLES,Mixed,FALSE,
2023-11-26,Monday,Technique,1,1,B,KB UPRIGHT ROW,Mixed,FALSE,
2023-11-26,Monday,Technique,1,1,C,"SET-UPS TO 1,2S",Mixed,FALSE,
2023-11-26,Monday,Technique,1,2,A,HIP BRIDGE TO RB CHEST PRESS,Mixed,FALSE,
2023-11-26,Monday,Technique,1,2,B,KB HAMMER CURLS,Mixed,FALSE,
2023-11-26,Monday,Technique,1,2,C,FRONT JUMPS TO BACK SHUFFLE,Mixed,FALSE,
2023-11-26,Monday,Technique,2,,A,1 - 1 - 4 - 3 - 6,Mixed,FALSE,
2023-11-26,Monday,Technique,2,,B,3 - WEAVE L - 3 - 6 - 5,Mixed,FALSE,
2023-11-26,Monday,Technique,2,,C,"1,2, KNEE x2",Mixed,FALSE,
2023-11-26,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2023-11-26,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2023-11-26,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2023-11-19,Sunday,Kickboxing,1,1,A,ATT/DEF,Upper,FALSE,
2023-11-19,Sunday,Kickboxing,1,1,B,"ATT/DEF,ATT/DEF",Upper,FALSE,
2023-11-19,Sunday,Kickboxing,1,1,C,"ATT/DEF,ATT/DEF",Upper,FALSE,
2023-11-19,Sunday,Kickboxing,1,2,A,"1,2,3,4/SLIPx2,BLOCKx2",Upper,FALSE,
2023-11-19,Sunday,Kickboxing,1,2,B,"1,2/SLIP L,STEP R BLOCK,4/COVER",Upper,FALSE,
2023-11-19,Sunday,Kickboxing,1,2,C,1/ JAB WITH HEAD MOVEMENT,Upper,FALSE,
