weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-12-14,Sunday,Kickboxing,1,1,A,CHEST PRESS,Upper,FALSE,
2025-12-14,Sunday,Kickboxing,1,1,B,LEG RAISES TO TOE TAPS,Upper,FALSE,
2025-12-14,Sunday,Kickboxing,1,1,C,R ISOLATION SHOULDER PRESS,Upper,FALSE,
2025-12-14,Sunday,Kickboxing,1,2,A,CHEST FLYS,Upper,FALSE,
2025-12-14,Sunday,Kickboxing,1,2,B,HIGH KNEES TO SHOULDER PRESS,Upper,FALSE,
2025-12-14,Sunday,Kickboxing,1,2,C,L ISOLATION SHOULDER PRESS,Upper,FALSE,
2025-12-14,Sunday,Kickboxing,2,,A,"1,2, SIDE KICK",Upper,FALSE,
2025-12-14,Sunday,Kickboxing,2,,B,"1,2,3, R B.KICK, FAKE KICK, SPIN. BK FIST",Upper,FALSE,
2025-12-14,Sunday,Kickboxing,2,,C,"1,2, SIDEKICK, STEP BK, SUPERMAN PUNCH",Upper,FALSE,
2025-12-14,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-12-14,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-12-14,Sunday,Kickboxing,3,,C,FRONT SPLITS,Upper,FALSE,
2025-12-14,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-12-14,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-12-14,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-12-14,Monday,Technique,1,2,A,1/ R STEP IN/SWITCH/SWITCH,Mixed,FALSE,
2025-12-14,Monday,Technique,1,2,B,"1/ R STEP IN/SWITCH/SWITCH,3",Mixed,FALSE,
2025-12-14,Monday,Technique,1,2,C,"1/R STEP IN/SWITCH/SWITCH,3,2,1",Mixed,FALSE,
2025-12-14,Monday,Technique,2,,A,1 - 2 - 1 - 3 - 4B - 4B,Mixed,FALSE,
2025-12-14,Monday,Technique,2,,B,1 - 2 - STEP BK/IN/R.OV - 3 - WEAVE L - 3,Mixed,FALSE,
2025-12-14,Monday,Technique,2,,C,"3 PUNCHES COMBO,DISTANCE CONTROL",Mixed,FALSE,
2025-12-14,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-12-14,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-12-14,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-12-14,Tuesday,Boxing,1,1,A,R LATERAL LUNGES,Upper,FALSE,
2025-12-14,Tuesday,Boxing,1,1,B,SIDE TO SIDE MOUNTAIN CLIMBERS,Upper,FALSE,
2025-12-14,Tuesday,Boxing,1,1,C,R SPLIT SQUAT JUMPS,Upper,FALSE,
2025-12-14,Tuesday,Boxing,1,2,A,L LATERAL LUNGES,Upper,FALSE,
2025-12-14,Tuesday,Boxing,1,2,B,FORWARD JUMPS,Upper,FALSE,
2025-12-14,Tuesday,Boxing,1,2,C,L SPLIT SQUAT JUMPS,Upper,FALSE,
2025-12-14,Tuesday,Boxing,2,,A,1 - 2B - 1 - 1 - 4,Upper,FALSE,
2025-12-14,Tuesday,Boxing,2,,B,1 - 2 - WEAVE R - 4 - 3 - WEAVE L - 3,Upper,FALSE,
2025-12-14,Tuesday,Boxing,2,,C,"1, 2, L SIDE STEP, 1, 2, R SIDE STEP",Upper,FALSE,
2025-12-14,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
2025-12-14,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-12-14,Tuesday,Boxing,3,,C,REACTION BALL,Upper,FALSE,
2025-12-14,Wednesday,Conditioning,1,1,A,PUSH-UPS TO RUN,Lower,FALSE,
2025-12-14,Wednesday,Conditioning,1,1,B,SQUATS TO RUN,Lower,FALSE,
2025-12-14,Wednesday,Conditioning,1,1,C,SIT-UPS TO RUN,Lower,FALSE,
2025-12-14,Wednesday,Conditioning,2,,A,5X R BODY KICK 5X L BODY KICK,Lower,FALSE,
2025-12-14,Wednesday,Conditioning,2,,B,"5X 1,2,SLIP R, SLIP L, … 5X 3,4,WEAVE R, WEAVE L, …",Lower,FALSE,
2025-12-14,Wednesday,Conditioning,2,,C,10 SECS FULL SPEED FREESTYLE 10 SECS FREESTYLE,Lower,FALSE,
2025-12-14,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-12-14,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-12-14,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-12-14,Thursday,Kickboxing,1,1,A,TWISTING BICEPS CURLS,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,1,1,B,HIGH BOAT TO LOW BOAT,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,1,1,C,R BACKWARD LUNGE TO KNEE DRIVE,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,1,2,A,LATERAL RAISES,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,1,2,B,UPPERCUTS,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,1,2,C,L BACKWARD LUNGE TO KNEE DRIVE,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,2,,A,"1,2,3, R BODY KICK, 3",Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,2,,B,"1,2, STEP BK, FLYING KNEE",Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,2,,C,RAPID SIDEKICKS,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,3,,A,ATT/DEF,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,3,,B,LIGHT SPARRING,Mixed,FALSE,
2025-12-14,Thursday,Kickboxing,3,,C,HIP STRETCH,Mixed,FALSE,
2025-12-14,Saturday,Technique,1,1,A,ATT/DEF,Lower,FALSE,
2025-12-14,Saturday,Technique,1,1,B,ATT/DEF,Lower,FALSE,
2025-12-14,Saturday,Technique,1,1,C,ATT/DEF,Lower,FALSE,
2025-12-14,Saturday,Technique,1,2,A,"1,2 / SLIP R/L",Lower,FALSE,
2025-12-14,Saturday,Technique,1,2,B,"1,2 / SLIP R/L, 3B, 4",Lower,FALSE,
2025-12-14,Saturday,Technique,1,2,C,"1,2 / SLIP R/L, 3B, 4, 3, 2",Lower,FALSE,
2025-12-14,Saturday,Technique,2,,A,1 - 1 - 4 - 3 - 4B - 3B,Lower,FALSE,
2025-12-14,Saturday,Technique,2,,B,1 - 2 - SLIP R - 4B - 4 - WEAVE R - 4,Lower,FALSE,
2025-12-14,Saturday,Technique,2,,C,FREESTYLE,Lower,FALSE,
2025-12-14,Saturday,Technique,3,,A,Nonstop sparring,Lower,TRUE,technique-station3
2025-12-14,Saturday,Technique,3,,B,Nonstop sparring,Lower,TRUE,technique-station3
2025-12-14,Saturday,Technique,3,,C,Nonstop sparring,Lower,TRUE,technique-station3
