weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2024-06-23,Sunday,Kickboxing,1,1,A,CABLE LOW SQUAT HOLD LOW ROWS,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,1,1,B,WEIGHTED DUCK WALK,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,1,1,C,FLUTTER KICKS,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,1,2,A,CABLE LOW SQUAT HOLD FACE PULLS,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,1,2,B,DEADLIFTS,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,1,2,C,TUCK JUMPS,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,2,,A,"L FRONT KICK, JAB, STRT, R BODY KICK",Upper,FALSE,
2024-06-23,Sunday,Kickboxing,2,,B,"L BODY KICK, SPINNING R KICK",Upper,FALSE,
2024-06-23,Sunday,Kickboxing,2,,C,RAPID HIGH KICKS,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2024-06-23,Sunday,Kickboxing,3,,C,LIGHT KICKS TAGS,Upper,FALSE,
2024-06-23,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2024-06-23,Monday,Technique,1,1,B,BATTLE ROPES,Mixed,FALSE,
2024-06-23,Monday,Technique,1,1,C,PUSH-UPS,Mixed,FALSE,
2024-06-23,Monday,Technique,1,2,A,ATTACK / DEFEND,Mixed,FALSE,
2024-06-23,Monday,Technique,1,2,B,ATTACK / DEFEND,Mixed,FALSE,
2024-06-23,Monday,Technique,1,2,C,"1,2,3 / DEFEND",Mixed,FALSE,
2024-06-23,Monday,Technique,2,,A,1 - 1 - 2B - 3,Mixed,FALSE,
2024-06-23,Monday,Technique,2,,B,1 - 2 - LEAN BK - 4 - WEAVE - 4,Mixed,FALSE,
2024-06-23,Monday,Technique,2,,C,FREESTYLE,Mixed,FALSE,
2024-06-23,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2024-06-23,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2024-06-23,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2024-06-23,Tuesday,Boxing,1,1,A,STRAIGHT ARM PULL DOWNS,Upper,FALSE,
2024-06-23,Tuesday,Boxing,1,1,B,R BACKWARD LUNGE TO FRONT KICK,Upper,FALSE,
2024-06-23,Tuesday,Boxing,1,1,C,PLANK TO TOE TAPS,Upper,FALSE,
2024-06-23,Tuesday,Boxing,1,2,A,CABLE OVERHEAD TRICEPS EXTENSIONS,Upper,FALSE,
2024-06-23,Tuesday,Boxing,1,2,B,L BACKWARD LUNGE TO FRONT KICK,Upper,FALSE,
2024-06-23,Tuesday,Boxing,1,2,C,OVERHEAD DB HOLD TO HIGH KNEES,Upper,FALSE,
2024-06-23,Tuesday,Boxing,2,,A,1 - 1B - 4 - 3B,Upper,FALSE,
2024-06-23,Tuesday,Boxing,2,,B,1 - STEP BK/IN - SLIP R 1 - 4 - 3,Upper,FALSE,
2024-06-23,Tuesday,Boxing,2,,C,"STEP IN JAB/SLIP R, STEP BK/IN STRT/SLIP L",Upper,FALSE,
2024-06-23,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
2024-06-23,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2024-06-23,Tuesday,Boxing,3,,C,SHOULDER TAGS,Upper,FALSE,
2024-06-23,Wednesday,Conditioning,1,1,A,PARTNER – ATT/DEF,Lower,FALSE,
2024-06-23,Wednesday,Conditioning,1,1,B,PARTNER – ATT/DEF,Lower,FALSE,
2024-06-23,Wednesday,Conditioning,1,1,C,PARTNER – ATT/DEF,Lower,FALSE,
2024-06-23,Wednesday,Conditioning,1,2,A,"1/SLIP R , SPINNING ELBOW",Lower,FALSE,
2024-06-23,Wednesday,Conditioning,1,2,B,"… SWITCH, 3B",Lower,FALSE,
2024-06-23,Wednesday,Conditioning,1,2,C,"… SWITCH, 3B, L KNEEx2",Lower,FALSE,
2024-06-23,Wednesday,Conditioning,2,,A,"1,2 HALF BURPEE",Lower,FALSE,
2024-06-23,Wednesday,Conditioning,2,,B,RAPID SQUAT TO BODY KICK,Lower,FALSE,
2024-06-23,Wednesday,Conditioning,2,,C,FLYING BAGS,Lower,FALSE,
2024-06-23,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2024-06-23,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2024-06-23,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2024-06-23,Thursday,Kickboxing,1,1,A,STRAIGHT ARM PULL DOWNS,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,1,1,B,R BACKWARD LUNGE TO FRONT KICK,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,1,1,C,PLANK TO TOE TAPS,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,1,2,A,CABLE OVERHEAD TRICEPS EXTENSIONS,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,1,2,B,L BACKWARD LUNGE TO FRONT KICK,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,1,2,C,OVERHEAD DB HOLD TO HIGH KNEES,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,2,,A,"JAB, R BODY KICK x2, L HOOK",Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,2,,B,"JAB, STRT, SWITCH KICK, L BODY KICK",Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,2,,C,FRONT KICK TO SIDE KICK,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,3,,A,ATT/DEF,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,3,,B,LIGHT SPARRING,Mixed,FALSE,
2024-06-23,Thursday,Kickboxing,3,,C,ATT/DEF,Mixed,FALSE,
2024-06-23,Saturday,Technique,1,1,A,PARTNER – ATT/DEF,Lower,FALSE,
2024-06-23,Saturday,Technique,1,1,B,PARTNER – ATT/DEF,Lower,FALSE,
2024-06-23,Saturday,Technique,1,1,C,PARTNER – ATT/DEF,Lower,FALSE,
2024-06-23,Saturday,Technique,1,2,A,"1/SLIP R , SPINNING ELBOW",Lower,FALSE,
2024-06-23,Saturday,Technique,1,2,B,"… SWITCH, 3B",Lower,FALSE,
2024-06-23,Saturday,Technique,1,2,C,"… SWITCH, 3B, L KNEEx2",Lower,FALSE,
2024-06-23,Saturday,Technique,2,,A,1 - 2 - 3B - 3B - 4,Lower,FALSE,
2024-06-23,Saturday,Technique,2,,B,1 - 2 - STEP BK/IN - SPINNING ELBOW,Lower,FALSE,
2024-06-23,Saturday,Technique,2,,C,FREESTYLE,Lower,FALSE,
2024-06-23,Saturday,Technique,3,,A,Nonstop sparring,Lower,TRUE,technique-station3
2024-06-23,Saturday,Technique,3,,B,Nonstop sparring,Lower,TRUE,technique-station3
2024-06-23,Saturday,Technique,3,,C,Nonstop sparring,Lower,TRUE,technique-station3
2024-06-16,Sunday,Kickboxing,1,1,A,R BACKWARD LUNGE TO KNEE DRIVE,Upper,FALSE,
2024-06-16,Sunday,Kickboxing,1,1,B,CURTSY LUNGE TO SQUAT JUMP,Upper,FALSE,
2024-06-16,Sunday,Kickboxing,1,1,C,PLANK SWITCHES,Upper,FALSE,
2024-06-16,Sunday,Kickboxing,1,2,A,L BACKWARD LUNGE TO KNEE DRIVE,Upper,FALSE,
2024-06-16,Sunday,Kickboxing,1,2,B,SIDE LUNGES,Upper,FALSE,
2024-06-16,Sunday,Kickboxing,1,2,C,TUCK JUMPS,Upper,FALSE,
2024-06-16,Sunday,Kickboxing,2,,A,"JAB, STRT, KNEEx2, ELBOW",Upper,FALSE,
2024-06-16,Sunday,Kickboxing,2,,B,"JAB, STRT, R BODY KICK, SWITCH KICK",Upper,FALSE,
2024-06-16,Sunday,Kickboxing,2,,C,"LOW KICK, BODY KICK, HIGH KICK",Upper,FALSE,
2024-06-16,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2024-06-16,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2024-06-16,Sunday,Kickboxing,3,,C,SIDEKICKS TECHNIQUE,Upper,FALSE,
