weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-07-27,Sunday,Kickboxing,1,1,A,CABLE CHEST PRESS,Upper,FALSE,
2025-07-27,Sunday,Kickboxing,1,1,B,MOUNTAIN CLIMBER,Upper,FALSE,
2025-07-27,Sunday,Kickboxing,1,1,C,CABLE HIGH ROWS,Upper,FALSE,
2025-07-27,Sunday,Kickboxing,1,2,A,CABLE OVERHEAD TRICEPS EXTENSIONS,Upper,FALSE,
2025-07-27,Sunday,Kickboxing,1,2,B,LEG RAISES TO PULSE,Upper,FALSE,
2025-07-27,Sunday,Kickboxing,1,2,C,CABLE HIGH ROTATIONS,Upper,FALSE,
2025-07-27,Sunday,Kickboxing,2,,A,"1, 2, 2X R BODY KICK",Upper,FALSE,
2025-07-27,Sunday,Kickboxing,2,,B,"1,2,STEP BK/IN/L SIDEKICK,STEP BK/R S.K",Upper,FALSE,
2025-07-27,Sunday,Kickboxing,2,,C,"1,2, QUESTION MARK KICK",Upper,FALSE,
2025-07-27,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-07-27,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-07-27,Sunday,Kickboxing,3,,C,STEP IN / SWITCH,Upper,FALSE,
2025-07-27,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-07-27,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-07-27,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-07-27,Monday,Technique,1,2,A,2X STEP IN 1/ STEP BK,Mixed,FALSE,
2025-07-27,Monday,Technique,1,2,B,"2X STEP IN 1,2/ STEP BK, SLIP L,5",Mixed,FALSE,
2025-07-27,Monday,Technique,1,2,C,"2X STEP IN 1,2/ …,5, PIVOT/2",Mixed,FALSE,
2025-07-27,Monday,Technique,2,,A,1 - 1 - 4 - 3 - 4B,Mixed,FALSE,
2025-07-27,Monday,Technique,2,,B,1 - 2 - WEAVE R - 4 - 3 - WEAVE L - 3,Mixed,FALSE,
2025-07-27,Monday,Technique,2,,C,10 SECS FULL POWER R HOOKS 10 SECS FULL POWER L HOOKS 10 SECS BODY SHOTS,Mixed,FALSE,
2025-07-27,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-07-27,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-07-27,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-07-27,Tuesday,Boxing,1,1,A,R BACKWARD LUNGES TO KNEE DRIVES,Upper,FALSE,
2025-07-27,Tuesday,Boxing,1,1,B,PLANK STEP IN/OUT,Upper,FALSE,
2025-07-27,Tuesday,Boxing,1,1,C,R SINGLE LEG DEADLIFTS,Upper,FALSE,
2025-07-27,Tuesday,Boxing,1,2,A,L BACKWARD LUNGES TO KNEE DRIVES,Upper,FALSE,
2025-07-27,Tuesday,Boxing,1,2,B,BLOCK TO UP KICKS,Upper,FALSE,
2025-07-27,Tuesday,Boxing,1,2,C,L SINGLE LEG DEADLIFTS,Upper,FALSE,
2025-07-27,Tuesday,Boxing,2,,A,1 - 2 - 3 - 4,Upper,FALSE,
2025-07-27,Tuesday,Boxing,2,,B,1 - 2 - SWITCH/2 - 3 - 4 - WEAVE L,Upper,FALSE,
2025-07-27,Tuesday,Boxing,2,,C,"1, 2, PIVOT, 2, 1, SWITCH, PIVOT",Upper,FALSE,
2025-07-27,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
2025-07-27,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-07-27,Tuesday,Boxing,3,,C,LEG TAGS,Upper,FALSE,
2025-07-27,Wednesday,Conditioning,1,1,A,"PARTNER MEDICINE BALL 1,2S",Lower,FALSE,
2025-07-27,Wednesday,Conditioning,1,1,B,BURPEE TO SLAM BALL SLAMS,Lower,FALSE,
2025-07-27,Wednesday,Conditioning,1,1,C,"SIT-UP 3,4S",Lower,FALSE,
2025-07-27,Wednesday,Conditioning,2,,A,"5X R BACKWARD LUNGE, 2,STEP IN/ L HK 5X PUSH-UPS",Lower,FALSE,
2025-07-27,Wednesday,Conditioning,2,,B,"5X L BACKWARD LUNGE, 1, STEP IN/ R HK 5X STEP IN/ OUT",Lower,FALSE,
2025-07-27,Wednesday,Conditioning,2,,C,5X STEP BK/IN/ SUPERMAN PUNCH 5X SWITCH/ PIVOT,Lower,FALSE,
2025-07-27,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-07-27,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-07-27,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-07-27,Thursday,Kickboxing,1,1,A,PARTNER PUSH-UPS TAPS,Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,1,1,B,PARTNER SIT-UPS TO SLAM BALL TOSS,Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,1,1,C,PARTNER SLAM BALL SQUAT / BURPEE,Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,1,2,A,PARTNER V-SITS,Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,1,2,B,PARTNER SKI JUMPS,Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,1,2,C,PARTNER SQUAT JUMPS,Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,2,,A,"1,2, SWITCH KICK, L BODY KICK",Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,2,,B,"1,2, STEP BK, FRONT KICK, BODY KICK",Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,2,,C,"RAPID LOW, BODY, HIGH KICK",Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,3,,A,ATT/DEF,Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,3,,B,LIGHT SPARRING,Mixed,FALSE,
2025-07-27,Thursday,Kickboxing,3,,C,HIP STRETCH,Mixed,FALSE,
2025-07-27,Saturday,Technique,1,1,A,ATT/DEF,Lower,FALSE,
2025-07-27,Saturday,Technique,1,1,B,ATT/DEF,Lower,FALSE,
2025-07-27,Saturday,Technique,1,1,C,ATT/DEF,Lower,FALSE,
2025-07-27,Saturday,Technique,1,2,A,"1,BLK/ SLIP R, 4",Lower,FALSE,
2025-07-27,Saturday,Technique,1,2,B,"1,BLK/ SLIP R, 4, 3B, 4",Lower,FALSE,
2025-07-27,Saturday,Technique,1,2,C,"1,BLK,4/ SLIP R, 4, 3B, 4, WEAVE",Lower,FALSE,
2025-07-27,Saturday,Technique,2,,A,1 - 2 - 1 - 2 - 3 - 3,Lower,FALSE,
2025-07-27,Saturday,Technique,2,,B,1 - 2 - STEP BK/IN L - SW - PIVOT - SWIT - 2,Lower,FALSE,
2025-07-27,Saturday,Technique,2,,C,1 - 2 - GRAB - 4B - STEB BK/2,Lower,FALSE,
2025-07-27,Saturday,Technique,3,,A,Nonstop sparring,Lower,TRUE,technique-station3
2025-07-27,Saturday,Technique,3,,B,Nonstop sparring,Lower,TRUE,technique-station3
2025-07-27,Saturday,Technique,3,,C,Nonstop sparring,Lower,TRUE,technique-station3
