weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2023-06-25,Sunday,Kickboxing,1,1,A,R ISOLATION BENT OVER ROWS,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,1,B,SEATED ALTERNATING LEG RAISES,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,1,C,R ISOLATION TRICEPS KICK BACKS,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,2,A,L ISOLATION BENT OVER ROWS,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,2,B,WEIGHTED LOW SPRINTS,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,1,2,C,L ISOLATION TRICEPS KICK BACKS,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,2,,A,"1, 2, FRONT KICK, KNEE",Upper,FALSE,
2023-06-25,Sunday,Kickboxing,2,,B,"1,2, STEP BK, SIDEKICK, BACK ELBOW",Upper,FALSE,
2023-06-25,Sunday,Kickboxing,2,,C,"GRAB, 2X KNEES, ELBOW",Upper,FALSE,
2023-06-25,Sunday,Kickboxing,3,,A,LIGHT SPARRING,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,3,,C,PLATE STEP BK/IN JABS,Upper,FALSE,
2023-06-25,Monday,Technique,1,1,A,Condition Zone A,Mixed,FALSE,
2023-06-25,Monday,Technique,1,1,B,"1,2,FRONT KICK/STEP BK,SIDEKICK",Mixed,FALSE,
2023-06-25,Monday,Technique,1,1,C,BODY KICK / GRAB OR THROW OR STEP BACK,Mixed,FALSE,
2023-06-25,Monday,Technique,1,2,A,Condition Zone B,Mixed,FALSE,
2023-06-25,Monday,Technique,1,2,B,1 / SWITCH/3,Mixed,FALSE,
2023-06-25,Monday,Technique,1,2,C,"1 / SWITCH/3, SWITCH/2",Mixed,FALSE,
2023-06-25,Monday,Technique,2,,A,Bag Work Zone,Mixed,FALSE,
2023-06-25,Monday,Technique,2,,B,1 - 1 - 4B - 3 - 2,Mixed,FALSE,
2023-06-25,Monday,Technique,2,,C,1 - 4 - WEAVE R - 4 - 3 - WEAVE R - 3,Mixed,FALSE,
2023-06-25,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
