weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-06-15,Sunday,Kickboxing,1,1,A,R SINGLE ARM SHOULDER PRESS,Upper,FALSE,
2025-06-15,Sunday,Kickboxing,1,1,B,"SIT-UPS TO 1,2S",Upper,FALSE,
2025-06-15,Sunday,Kickboxing,1,1,C,OVERHEAD TRICEPS EXTENSIONS,Upper,FALSE,
2025-06-15,Sunday,Kickboxing,1,2,A,L SINGLE ARM SHOULDER PRESS,Upper,FALSE,
2025-06-15,Sunday,Kickboxing,1,2,B,WEIGHTED JUMPING JACKS,Upper,FALSE,
2025-06-15,Sunday,Kickboxing,1,2,C,REVERSE FLYS,Upper,FALSE,
2025-06-15,Sunday,Kickboxing,2,,A,"JAB, STRT, R BODY KICK, R SIDEKICK",Upper,FALSE,
2025-06-15,Sunday,Kickboxing,2,,B,"1, 2,STEP BK,SWITCH,FAKE,FRONT KICK,4",Upper,FALSE,
2025-06-15,Sunday,Kickboxing,2,,C,"LOW, BODY, HIGH KICKS",Upper,FALSE,
2025-06-15,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-06-15,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-06-15,Sunday,Kickboxing,3,,C,SIDEKICK TECHNIQUE,Upper,FALSE,
2025-06-15,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-06-15,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-06-15,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-06-15,Monday,Technique,1,2,A,2X STEP IN JAB/STEP BK/IN/4,Mixed,FALSE,
2025-06-15,Monday,Technique,1,2,B,"2X STEP IN JAB/STEP BK/IN/4,3B",Mixed,FALSE,
2025-06-15,Monday,Technique,1,2,C,"2X STEP IN JAB/STEP BK/IN/4,3B,5",Mixed,FALSE,
2025-06-15,Monday,Technique,2,,A,1 - 2 - 2 - 3 - 4B,Mixed,FALSE,
2025-06-15,Monday,Technique,2,,B,1 - 4 - WEAVE R - 4 - 3B,Mixed,FALSE,
2025-06-15,Monday,Technique,2,,C,"L BODY, R BODY, L HOOK R BODY, L BODY, R HOOK",Mixed,FALSE,
2025-06-15,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-06-15,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-06-15,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-06-15,Tuesday,Boxing,1,1,A,R STEP BACKWARD / FORWARD LUNGES,Upper,FALSE,
2025-06-15,Tuesday,Boxing,1,1,B,V-SITS,Upper,FALSE,
2025-06-15,Tuesday,Boxing,1,1,C,DUCK WALK,Upper,FALSE,
2025-06-15,Tuesday,Boxing,1,2,A,L STEP BACKWARD / FORWARD LUNGES,Upper,FALSE,
2025-06-15,Tuesday,Boxing,1,2,B,WEIGHTED HIGH KNEES,Upper,FALSE,
2025-06-15,Tuesday,Boxing,1,2,C,DEADLIFT,Upper,FALSE,
2025-06-15,Tuesday,Boxing,2,,A,1 - 2 - 1 - 2 - 3,Upper,FALSE,
2025-06-15,Tuesday,Boxing,2,,B,1 - 2 - STEP BK/IN/2 - 3B,Upper,FALSE,
2025-06-15,Tuesday,Boxing,2,,C,"1,2,DUCK,1,2",Upper,FALSE,
2025-06-15,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
2025-06-15,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-06-15,Tuesday,Boxing,3,,C,TENNIS BALL,Upper,FALSE,
2025-06-15,Wednesday,Conditioning,1,1,A,SHUTTLE RUN TO BURPEE TO REVERSE,Lower,FALSE,
2025-06-15,Wednesday,Conditioning,1,1,B,SLAM BALL SLAMS,Lower,FALSE,
2025-06-15,Wednesday,Conditioning,1,1,C,PUSH-UPS,Lower,FALSE,
2025-06-15,Wednesday,Conditioning,2,,A,"5X 1,2,3 5X SWITCH/2",Lower,FALSE,
2025-06-15,Wednesday,Conditioning,2,,B,"5X 1,2,3B,4B 5X L SIDE STEP/3",Lower,FALSE,
2025-06-15,Wednesday,Conditioning,2,,C,"5X 1,2,1B 5X CROSS SWITCHES",Lower,FALSE,
2025-06-15,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-06-15,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-06-15,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
