weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-08-03,Sunday,Kickboxing,1,1,A,R ISOLATION BICEPS CURL,Upper,FALSE,
2025-08-03,Sunday,Kickboxing,1,1,B,LEG RAISES “ WIDE TO NARROW “,Upper,FALSE,
2025-08-03,Sunday,Kickboxing,1,1,C,R ISOLATION SHOULDER PRESS,Upper,FALSE,
2025-08-03,Sunday,Kickboxing,1,2,A,L ISOLATION BICEPS CURL,Upper,FALSE,
2025-08-03,Sunday,Kickboxing,1,2,B,WEIGHTED JUMPING JACKS,Upper,FALSE,
2025-08-03,Sunday,Kickboxing,1,2,C,L ISOLATION SHOULDER PRESS,Upper,FALSE,
2025-08-03,Sunday,Kickboxing,2,,A,"1,2, FRONT KICK, ELBOW",Upper,FALSE,
2025-08-03,Sunday,Kickboxing,2,,B,"1,2, SIDEKICK, SPINNING ELBOW",Upper,FALSE,
2025-08-03,Sunday,Kickboxing,2,,C,"R FRONT KICK, SWITCH R KICK, R KNEE",Upper,FALSE,
2025-08-03,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-08-03,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-08-03,Sunday,Kickboxing,3,,C,STEP IN SWITCH,Upper,FALSE,
2025-08-03,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-08-03,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-08-03,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-08-03,Monday,Technique,1,2,A,STEP IN 1/ STEP BK,Mixed,FALSE,
2025-08-03,Monday,Technique,1,2,B,"STEP IN 1,4/ …, SLIP R, STEP IN",Mixed,FALSE,
2025-08-03,Monday,Technique,1,2,C,"STEP IN 1,4/ …, STEP IN, PIVOT, 4",Mixed,FALSE,
2025-08-03,Monday,Technique,2,,A,1 - 1 - 2B - 3 - 4B,Mixed,FALSE,
2025-08-03,Monday,Technique,2,,B,1 - 4 - WEAVE R/L - 3 - 4B - 4,Mixed,FALSE,
2025-08-03,Monday,Technique,2,,C,1 - 2 - R STEP/3 - 2,Mixed,FALSE,
2025-08-03,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-08-03,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-08-03,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-08-03,Tuesday,Boxing,1,1,A,"R SIDE, FORWARD TO BACKWARD LUNGE",Upper,FALSE,
2025-08-03,Tuesday,Boxing,1,1,B,V HOLD SWITCHES,Upper,FALSE,
2025-08-03,Tuesday,Boxing,1,1,C,R KNEELING LATERAL RAISES,Upper,FALSE,
2025-08-03,Tuesday,Boxing,1,2,A,"L SIDE, FORWARD TO BACKWARD LUNGE",Upper,FALSE,
2025-08-03,Tuesday,Boxing,1,2,B,DB SWING,Upper,FALSE,
2025-08-03,Tuesday,Boxing,1,2,C,L KNEELING LATERAL RAISES,Upper,FALSE,
2025-08-03,Tuesday,Boxing,2,,A,1 - 4B - 4 - 3 - 4B,Upper,FALSE,
2025-08-03,Tuesday,Boxing,2,,B,1 - 2 - SWITCH/2 - STEP BK/2 - 3,Upper,FALSE,
2025-08-03,Tuesday,Boxing,2,,C,1 - 2 - WEAVE R - 4,Upper,FALSE,
2025-08-03,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
2025-08-03,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-08-03,Tuesday,Boxing,3,,C,"L SIDE STEP 1,2,5",Upper,FALSE,
2025-08-03,Wednesday,Conditioning,1,1,A,"RAPID 1,2S",Lower,FALSE,
2025-08-03,Wednesday,Conditioning,1,1,B,"RAPID 3,4S",Lower,FALSE,
2025-08-03,Wednesday,Conditioning,1,1,C,RAPID BODY SHOTS,Lower,FALSE,
2025-08-03,Wednesday,Conditioning,2,,A,5X STEP BK/IN 1 5X R KNEES,Lower,FALSE,
2025-08-03,Wednesday,Conditioning,2,,B,"5X STEP BK/IN 1,2 5X L KNEES",Lower,FALSE,
2025-08-03,Wednesday,Conditioning,2,,C,"5X STEP BK/IN 1,2,3 5X RAPID BODY KICKS",Lower,FALSE,
2025-08-03,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-08-03,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-08-03,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-08-03,Thursday,Kickboxing,1,1,A,PUSH-UP TO KNEE DRIVES,Mixed,FALSE,
2025-08-03,Thursday,Kickboxing,1,1,B,PLANK TO HEEL SITS,Mixed,FALSE,
2025-08-03,Thursday,Kickboxing,1,1,C,R STEP SPLIT SQUATS,Mixed,FALSE,
