weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-09-07,Sunday,Kickboxing,1,1,A,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,1,1,B,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,1,1,C,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,1,2,A,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,1,2,B,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,1,2,C,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,2,,A,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,2,,B,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,2,,C,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,3,,A,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,3,,B,[FILL],Upper,FALSE,
2025-09-07,Sunday,Kickboxing,3,,C,[FILL],Upper,FALSE,
2025-09-07,Monday,Technique,1,1,A,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,1,1,B,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,1,1,C,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,1,2,A,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,1,2,B,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,1,2,C,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,2,,A,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,2,,B,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,2,,C,[FILL],Mixed,FALSE,
2025-09-07,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-09-07,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-09-07,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-09-07,Tuesday,Boxing,1,1,A,R BACKWARD LUNGE TO KNEE DRIVE,Upper,FALSE,
2025-09-07,Tuesday,Boxing,1,1,B,FLUTTER KICK,Upper,FALSE,
2025-09-07,Tuesday,Boxing,1,1,C,OVERHEAD DB HOLD SQUATS,Upper,FALSE,
2025-09-07,Tuesday,Boxing,1,2,A,L BACKWARD LUNGE TO KNEE DRIVE,Upper,FALSE,
2025-09-07,Tuesday,Boxing,1,2,B,WEIGHTED HIGH KNEES,Upper,FALSE,
2025-09-07,Tuesday,Boxing,1,2,C,HIP BRIDGE TO OVERHEAD PRESS,Upper,FALSE,
2025-09-07,Tuesday,Boxing,2,,A,1 - 1 - 2 - 3B - 3B,Upper,FALSE,
2025-09-07,Tuesday,Boxing,2,,B,1 - 4 - WEAVE R - 4 - 3 - STEP BK/2,Upper,FALSE,
2025-09-07,Tuesday,Boxing,2,,C,10 SECS JABS 20 SECS FREESTYLE,Upper,FALSE,
2025-09-07,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
2025-09-07,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-09-07,Tuesday,Boxing,3,,C,"L STEP 1,2,5",Upper,FALSE,
2025-09-07,Wednesday,Conditioning,1,1,A,"1,2,3B,4B",Lower,FALSE,
2025-09-07,Wednesday,Conditioning,1,1,B,"2X R ELBOWS, 2X L ELBOWS",Lower,FALSE,
2025-09-07,Wednesday,Conditioning,1,1,C,"1,2,SLIP R, 2",Lower,FALSE,
2025-09-07,Wednesday,Conditioning,1,2,A,[FILL],Lower,FALSE,
2025-09-07,Wednesday,Conditioning,1,2,B,[FILL],Lower,FALSE,
2025-09-07,Wednesday,Conditioning,1,2,C,[FILL],Lower,FALSE,
