weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-10-19,Sunday,Kickboxing,1,1,A,BICEPS ISOLATION EXTERNAL ROTATION,Upper,FALSE,
2025-10-19,Sunday,Kickboxing,1,1,B,WEIGHTED HIGH KNEES,Upper,FALSE,
2025-10-19,Sunday,Kickboxing,1,1,C,REVERSE GRIP BENT OVER ROWS,Upper,FALSE,
2025-10-19,Sunday,Kickboxing,1,2,A,SKULL CRUSHER,Upper,FALSE,
2025-10-19,Sunday,Kickboxing,1,2,B,SIT-UP TO SHOULDER PRESS,Upper,FALSE,
2025-10-19,Sunday,Kickboxing,1,2,C,FRONTAL RAISES,Upper,FALSE,
2025-10-19,Sunday,Kickboxing,2,,A,"1,2,GRAB, 2X KNEES",Upper,FALSE,
2025-10-19,Sunday,Kickboxing,2,,B,"1,2, STEP BK, FRONT KICK, R ELBOW",Upper,FALSE,
2025-10-19,Sunday,Kickboxing,2,,C,"LOW, BODY, HIGH KICKS",Upper,FALSE,
2025-10-19,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-10-19,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-10-19,Sunday,Kickboxing,3,,C,TENNIS BALL,Upper,FALSE,
2025-10-19,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-10-19,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-10-19,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-10-19,Monday,Technique,1,2,A,"1,2 / SLIP R/L",Mixed,FALSE,
2025-10-19,Monday,Technique,1,2,B,"1,2,BLK,BLK/ SLIP R/L,3,4",Mixed,FALSE,
2025-10-19,Monday,Technique,1,2,C,"1,2,2XBLK,LEAN BK/SLIP R/L,3,4,5",Mixed,FALSE,
2025-10-19,Monday,Technique,2,,A,1 - 4 - 4 - 1 - 2,Mixed,FALSE,
2025-10-19,Monday,Technique,2,,B,"1 - 2 - STEP BK, SWITCH/STEP IN - 4",Mixed,FALSE,
2025-10-19,Monday,Technique,2,,C,"10 SECS SLIP R, STRT 10 SECS SLIP L, JAB 10 SECS RAPID HOOKS",Mixed,FALSE,
2025-10-19,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-10-19,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-10-19,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-10-19,Tuesday,Boxing,1,1,A,R STEPPER SQUAT TO CURTSY LUNGES,Upper,FALSE,
2025-10-19,Tuesday,Boxing,1,1,B,PLANK JACKS TO IN AND OUT,Upper,FALSE,
2025-10-19,Tuesday,Boxing,1,1,C,R KICKBACKS,Upper,FALSE,
2025-10-19,Tuesday,Boxing,1,2,A,L STEPPER SQUAT TO CURTSY LUNGES,Upper,FALSE,
2025-10-19,Tuesday,Boxing,1,2,B,WEIGHTED JUMPING JACKS,Upper,FALSE,
2025-10-19,Tuesday,Boxing,1,2,C,L KICKBACKS,Upper,FALSE,
2025-10-19,Tuesday,Boxing,2,,A,1 - 2 - 1 - 2 - 3,Upper,FALSE,
2025-10-19,Tuesday,Boxing,2,,B,1 - 4 - WEAVE R - 4 - 3 - 4B,Upper,FALSE,
2025-10-19,Tuesday,Boxing,2,,C,"10 SECS DIST. CONTROL 20 SECS JAB, JAB, STRT",Upper,FALSE,
2025-10-19,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
