weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-12-07,Sunday,Kickboxing,1,1,A,DB AROUND THE WORLD,Upper,FALSE,
2025-12-07,Sunday,Kickboxing,1,1,B,PLANK TO SHOULDER TAPS,Upper,FALSE,
2025-12-07,Sunday,Kickboxing,1,1,C,TWISTING BENT OVER ROWS,Upper,FALSE,
2025-12-07,Sunday,Kickboxing,1,2,A,FLAPPY BIRDS,Upper,FALSE,
2025-12-07,Sunday,Kickboxing,1,2,B,"4X LOW SPRINTS, 4X HIGH KNEES",Upper,FALSE,
2025-12-07,Sunday,Kickboxing,1,2,C,4X TRICEPS KICKBACKS,Upper,FALSE,
2025-12-07,Sunday,Kickboxing,2,,A,"1,2, FRONT KICK, SIDEKICK, 4",Upper,FALSE,
2025-12-07,Sunday,Kickboxing,2,,B,"1, 2, LEAN BK, FRONT KICK, R HIGH KICK",Upper,FALSE,
2025-12-07,Sunday,Kickboxing,2,,C,"1,2, QUESTION MARK KICK",Upper,FALSE,
2025-12-07,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-12-07,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-12-07,Sunday,Kickboxing,3,,C,SIDEKICK HOLD,Upper,FALSE,
2025-12-07,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-12-07,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-12-07,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-12-07,Monday,Technique,1,2,A,"1,2 / BLK, PARRY",Mixed,FALSE,
2025-12-07,Monday,Technique,1,2,B,"1,2 / BLK, PARRY, 3",Mixed,FALSE,
2025-12-07,Monday,Technique,1,2,C,"1,2 / BLK, PARRY, 3,2,5",Mixed,FALSE,
2025-12-07,Monday,Technique,2,,A,1 - 1 - 4 - 4 - 3B - 3B,Mixed,FALSE,
2025-12-07,Monday,Technique,2,,B,1 - 2 - 1 - SLIP L/R - 2 - 1 - 3,Mixed,FALSE,
2025-12-07,Monday,Technique,2,,C,"RAPID 1,2,3,4",Mixed,FALSE,
2025-12-07,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-12-07,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-12-07,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-12-07,Tuesday,Boxing,1,1,A,R FORWARD TO BACKWARD LUNGES,Upper,FALSE,
2025-12-07,Tuesday,Boxing,1,1,B,PLANK JACK TO IN/OUT,Upper,FALSE,
2025-12-07,Tuesday,Boxing,1,1,C,GOBLET SQUATS,Upper,FALSE,
2025-12-07,Tuesday,Boxing,1,2,A,L FORWARD TO BACKWARD LUNGES,Upper,FALSE,
2025-12-07,Tuesday,Boxing,1,2,B,POP SQUATS,Upper,FALSE,
2025-12-07,Tuesday,Boxing,1,2,C,SUMO SQUATS,Upper,FALSE,
2025-12-07,Tuesday,Boxing,2,,A,1 - 2 - 3 - 4,Upper,FALSE,
2025-12-07,Tuesday,Boxing,2,,B,1 - 2 - SLIP R - 4 - 3B,Upper,FALSE,
2025-12-07,Tuesday,Boxing,2,,C,"JAB, STRT, SPINNING BACK FIST",Upper,FALSE,
2025-12-07,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
