weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-01-12,Sunday,Kickboxing,1,1,A,R FORWARD TO BACKWARD LUNGES,Upper,FALSE,
2025-01-12,Sunday,Kickboxing,1,1,B,PLANK IN AND OUTS,Upper,FALSE,
2025-01-12,Sunday,Kickboxing,1,1,C,WEIGHTED BOUNCING SQUATS,Upper,FALSE,
2025-01-12,Sunday,Kickboxing,1,2,A,L FORWARD TO BACKWARD LUNGES,Upper,FALSE,
2025-01-12,Sunday,Kickboxing,1,2,B,WEIGHTED LOW SPRINTS,Upper,FALSE,
2025-01-12,Sunday,Kickboxing,1,2,C,ELEVATED SQUATS,Upper,FALSE,
2025-01-12,Sunday,Kickboxing,2,,A,"1,2, L BODY KICK, 4,3, R BODY KICK",Upper,FALSE,
2025-01-12,Sunday,Kickboxing,2,,B,"1,2, STEP BK/IN, FAKE KNEE, FRONT KICK",Upper,FALSE,
2025-01-12,Sunday,Kickboxing,2,,C,"1,2, STEP BK/IN, SIDEKICK",Upper,FALSE,
2025-01-12,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-01-12,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-01-12,Sunday,Kickboxing,3,,C,3 SHUFFLES TO PIVOT,Upper,FALSE,
2025-01-12,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-01-12,Monday,Technique,1,1,B,1,2S,Mixed,FALSE,
2025-01-12,Monday,Technique,1,1,C,3,4S,Mixed,FALSE,
2025-01-12,Monday,Technique,1,2,A,ATTACK / DEFEND,Mixed,FALSE,
2025-01-12,Monday,Technique,1,2,B,ATTACK / DEFEND,Mixed,FALSE,
2025-01-12,Monday,Technique,1,2,C,"1,2,3 / DEFEND",Mixed,FALSE,
2025-01-12,Monday,Technique,2,,A,1 - 2 - 3B - 4B - 3,Mixed,FALSE,
2025-01-12,Monday,Technique,2,,B,1 - 2 - STEP BK/IN/R.OV - 3B - 4,Mixed,FALSE,
2025-01-12,Monday,Technique,2,,C,FREESTYLE,Mixed,FALSE,
2025-01-12,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-01-12,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-01-12,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-01-12,Tuesday,Boxing,1,1,A,STRAIGHT ARM PULL DOWNS,Upper,FALSE,
2025-01-12,Tuesday,Boxing,1,1,B,CABLE CRUNCHES,Upper,FALSE,
2025-01-12,Tuesday,Boxing,1,1,C,GOOD MORNINGS,Upper,FALSE,
2025-01-12,Tuesday,Boxing,1,2,A,BICEP CURLS,Upper,FALSE,
2025-01-12,Tuesday,Boxing,1,2,B,TUCK JUMPS,Upper,FALSE,
2025-01-12,Tuesday,Boxing,1,2,C,DEADLIFT,Upper,FALSE,
2025-01-12,Tuesday,Boxing,2,,A,1 - 2 - 2 - 3 - 3,Upper,FALSE,
2025-01-12,Tuesday,Boxing,2,,B,1 - 2 - WEAVE R/L - 3 - 4B,Upper,FALSE,
2025-01-12,Tuesday,Boxing,2,,C,"1,2 DUCK, 1,2",Upper,FALSE,
2025-01-12,Tuesday,Boxing,3,,A,ATT/DEF,Upper,FALSE,
2025-01-12,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-01-12,Tuesday,Boxing,3,,C,LEG TAGS,Upper,FALSE,
2025-01-12,Wednesday,Conditioning,1,1,A,PARTNER – ATT/DEF,Lower,FALSE,
2025-01-12,Wednesday,Conditioning,1,1,B,PARTNER – ATT/DEF,Lower,FALSE,
2025-01-12,Wednesday,Conditioning,1,1,C,PARTNER – ATT/DEF,Lower,FALSE,
2025-01-12,Wednesday,Conditioning,1,2,A,ATTACK / DEFEND,Lower,FALSE,
2025-01-12,Wednesday,Conditioning,1,2,B,ATTACK / DEFEND,Lower,FALSE,
2025-01-12,Wednesday,Conditioning,1,2,C,"1,2,3 / DEFEND",Lower,FALSE,
2025-01-12,Wednesday,Conditioning,2,,A,1 - 2 - 3B - 4B - 3,Lower,FALSE,
2025-01-12,Wednesday,Conditioning,2,,B,"5x 1, 2, L ELBOW, 5x POP SQUATS TO FLOOR TAPS",Lower,FALSE,
2025-01-12,Wednesday,Conditioning,2,,C,"5x 1,2,3B,4B, 5x PLYO LUNGES",Lower,FALSE,
2025-01-12,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
