weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2026-01-04,Sunday,Kickboxing,1,1,A,R ISOLATION BICEP CURLS,Upper,FALSE,
2026-01-04,Sunday,Kickboxing,1,1,B,"5X HIGH KNEES, 5X SPRINTS",Upper,FALSE,
2026-01-04,Sunday,Kickboxing,1,1,C,CHEST FLYS,Upper,FALSE,
2026-01-04,Sunday,Kickboxing,1,2,A,L ISOLATION BICEP CURLS,Upper,FALSE,
2026-01-04,Sunday,Kickboxing,1,2,B,"SIT-UP TO 1,2",Upper,FALSE,
2026-01-04,Sunday,Kickboxing,1,2,C,PULLOVERS,Upper,FALSE,
2026-01-04,Sunday,Kickboxing,2,,A,"1,2, FRONT KICK, SIDEKICK",Upper,FALSE,
2026-01-04,Sunday,Kickboxing,2,,B,"1,2, STEP BK, SPINNING KICK",Upper,FALSE,
2026-01-04,Sunday,Kickboxing,2,,C,FREESTYLE,Upper,FALSE,
2026-01-04,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2026-01-04,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2026-01-04,Sunday,Kickboxing,3,,C,HIP STRETCH,Upper,FALSE,
2026-01-04,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2026-01-04,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2026-01-04,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2026-01-04,Monday,Technique,1,2,A,"1,BLK / SLIP R,2",Mixed,FALSE,
2026-01-04,Monday,Technique,1,2,B,"1,BLK,2,BLK / SLIP R,2,PARRY,4",Mixed,FALSE,
2026-01-04,Monday,Technique,1,2,C,"1,BLK,2,BLK,3/…,PARRY,4,WV R",Mixed,FALSE,
2026-01-04,Monday,Technique,2,,A,1 - 4 - 4 - 3 - 2 - 1,Mixed,FALSE,
