weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2024-09-01,Sunday,Kickboxing,1,1,A,R STAGGERED STANCE DEADLIFT,Upper,FALSE,
2024-09-01,Sunday,Kickboxing,1,1,B,R RB LEG ABDUCTION,Upper,FALSE,
2024-09-01,Sunday,Kickboxing,1,1,C,BICYCLE CRUNCHES,Upper,FALSE,
2024-09-01,Sunday,Kickboxing,1,2,A,L STAGGERED STANCE DEADLIFT,Upper,FALSE,
2024-09-01,Sunday,Kickboxing,1,2,B,L RB LEG ABDUCTION,Upper,FALSE,
2024-09-01,Sunday,Kickboxing,1,2,C,"WEIGHTED 1,2S",Upper,FALSE,
2024-09-01,Sunday,Kickboxing,2,,A,"JAB, STRT, R BODY KICK, R SIDEKICK",Upper,FALSE,
2024-09-01,Sunday,Kickboxing,2,,B,"1, 2, L LOW KICK, 4, L BODY KICK",Upper,FALSE,
2024-09-01,Sunday,Kickboxing,2,,C,RAPID KNEES,Upper,FALSE,
2024-09-01,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2024-09-01,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2024-09-01,Sunday,Kickboxing,3,,C,ATT/DEF,Upper,FALSE,
2024-09-01,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2024-09-01,Monday,Technique,1,1,B,FRONT JUMPS TO BURPEES,Mixed,FALSE,
2024-09-01,Monday,Technique,1,1,C,WEIGHTED UPPERCUTS,Mixed,FALSE,
2024-09-01,Monday,Technique,1,2,A,ATTACK / DEFEND,Mixed,FALSE,
2024-09-01,Monday,Technique,1,2,B,ATTACK / DEFEND,Mixed,FALSE,
2024-09-01,Monday,Technique,1,2,C,"1,2,3 / DEFEND",Mixed,FALSE,
2024-09-01,Monday,Technique,2,,A,1 - 2 - 1 - 1 - 4,Mixed,FALSE,
2024-09-01,Monday,Technique,2,,B,1 - 2 - SLIP R - WEAVE L - 3 - 4,Mixed,FALSE,
2024-09-01,Monday,Technique,2,,C,FREESTYLE,Mixed,FALSE,
2024-09-01,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2024-09-01,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2024-09-01,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2024-09-01,Tuesday,Boxing,1,1,A,CABLE CHEST PRESS,Upper,FALSE,
2024-09-01,Tuesday,Boxing,1,1,B,ELEVATED SQUATS,Upper,FALSE,
2024-09-01,Tuesday,Boxing,1,1,C,FLUTTER KICKS CLAPS,Upper,FALSE,
2024-09-01,Tuesday,Boxing,1,2,A,CABLE OVERHEAD TRICEPS EXTENSIONS,Upper,FALSE,
2024-09-01,Tuesday,Boxing,1,2,B,SQUATS SUICIDES,Upper,FALSE,
2024-09-01,Tuesday,Boxing,1,2,C,PLYO LUNGES,Upper,FALSE,
