weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2025-11-30,Sunday,Kickboxing,1,1,A,OVERHEAD TRICEPS EXTENSIONS,Upper,FALSE,
2025-11-30,Sunday,Kickboxing,1,1,B,MOUNTAIN CLIMBER,Upper,FALSE,
2025-11-30,Sunday,Kickboxing,1,1,C,V-SITS,Upper,FALSE,
2025-11-30,Sunday,Kickboxing,1,2,A,NARROW GRIP SHOULDER PRESS,Upper,FALSE,
2025-11-30,Sunday,Kickboxing,1,2,B,PLANK TWISTS,Upper,FALSE,
2025-11-30,Sunday,Kickboxing,1,2,C,"SIT-UPS 1,2",Upper,FALSE,
2025-11-30,Sunday,Kickboxing,2,,A,"1,2, 2X R BODY KICK, SIDE KICK",Upper,FALSE,
2025-11-30,Sunday,Kickboxing,2,,B,"1,2, FLYING FRONT KICK, ELBOW",Upper,FALSE,
2025-11-30,Sunday,Kickboxing,2,,C,KNEES,Upper,FALSE,
2025-11-30,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2025-11-30,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-11-30,Sunday,Kickboxing,3,,C,SIDE SPLITS,Upper,FALSE,
2025-11-30,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2025-11-30,Monday,Technique,1,1,B,ATT/DEF,Mixed,FALSE,
2025-11-30,Monday,Technique,1,1,C,ATT/DEF,Mixed,FALSE,
2025-11-30,Monday,Technique,1,2,A,"1,2 / SLIP R, R SIDE STEP",Mixed,FALSE,
2025-11-30,Monday,Technique,1,2,B,"1,2 / SLIP R, R SIDE STEP/4",Mixed,FALSE,
2025-11-30,Monday,Technique,1,2,C,"1,2 / …, R SIDE STEP/4, SWITCH/2",Mixed,FALSE,
2025-11-30,Monday,Technique,2,,A,1 - 2B - 3 - 4B - 3,Mixed,FALSE,
2025-11-30,Monday,Technique,2,,B,1 - 1 - SLIP L/4 - 3 - 4,Mixed,FALSE,
2025-11-30,Monday,Technique,2,,C,"JAB, SLIP L, JAB, SLIP L, L HOOK STRT, SLIP R, STRT, SLIP R, R HOOK",Mixed,FALSE,
2025-11-30,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2025-11-30,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2025-11-30,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2025-11-30,Tuesday,Boxing,1,1,A,DEADLIFT TO SQUAT,Upper,FALSE,
2025-11-30,Tuesday,Boxing,1,1,B,PLYO LUNGES,Upper,FALSE,
2025-11-30,Tuesday,Boxing,1,1,C,R SPLIT SQUATS SKIPS,Upper,FALSE,
2025-11-30,Tuesday,Boxing,1,2,A,DEADLIFT TO SQUAT,Upper,FALSE,
2025-11-30,Tuesday,Boxing,1,2,B,FLUTTER KICKS,Upper,FALSE,
2025-11-30,Tuesday,Boxing,1,2,C,L SPLIT SQUATS SKIPS,Upper,FALSE,
2025-11-30,Tuesday,Boxing,2,,A,1 - 1 - 4 - 3B - 3,Upper,FALSE,
2025-11-30,Tuesday,Boxing,2,,B,1 - 2 - SLIP R/L - 3B - SLIP L - 3,Upper,FALSE,
2025-11-30,Tuesday,Boxing,2,,C,"SWITCH ,HOOK",Upper,FALSE,
2025-11-30,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
2025-11-30,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2025-11-30,Tuesday,Boxing,3,,C,"L SIDE STEP 1,2",Upper,FALSE,
2025-11-30,Wednesday,Conditioning,1,1,A,OVER STEP SQUAT JUMP / HALF BURPEE,Lower,FALSE,
2025-11-30,Wednesday,Conditioning,1,1,B,SLAM BALL SLAMS,Lower,FALSE,
2025-11-30,Wednesday,Conditioning,1,1,C,PLATE SHUFFLES,Lower,FALSE,
2025-11-30,Wednesday,Conditioning,2,,A,5X FULL POWER JABS 5X FULL POWER STRAIGHTS,Lower,FALSE,
2025-11-30,Wednesday,Conditioning,2,,B,5X FULL POWER L HOOKS 5X FULL POWER R HOOKS,Lower,FALSE,
2025-11-30,Wednesday,Conditioning,2,,C,5X FULL POWER L BODY 5X FULL POWER R BODY,Lower,FALSE,
2025-11-30,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-11-30,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-11-30,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2025-11-30,Thursday,Kickboxing,1,1,A,PUSH-UP TO KNEE DRIVE,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,1,1,B,HIGH KNEES,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,1,1,C,GOOD MORNINGS,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,1,2,A,PUSH-UP TO SIDE KICK,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,1,2,B,PLANK IN/OUT,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,1,2,C,KICKBACKS,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,2,,A,"1,2, SWITCH KICK, R FRONT KICK",Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,2,,B,"1,2, STEP BK/IN/SIDE KICK,STEP BK/IN, SPINNING ELBOW",Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,2,,C,FREESTYLE,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,3,,A,ATT/DEF,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,3,,B,LIGHT SPARRING,Mixed,FALSE,
2025-11-30,Thursday,Kickboxing,3,,C,"STEP IN/1,2",Mixed,FALSE,
2025-11-30,Saturday,Technique,1,1,A,ATT/DEF,Lower,FALSE,
2025-11-30,Saturday,Technique,1,1,B,ATT/DEF,Lower,FALSE,
2025-11-30,Saturday,Technique,1,1,C,ATT/DEF,Lower,FALSE,
2025-11-30,Saturday,Technique,1,2,A,STEP IN 1 / STEP BACK,Lower,FALSE,
2025-11-30,Saturday,Technique,1,2,B,"STEP IN 1,2 / STEP BACK, BLOCK",Lower,FALSE,
2025-11-30,Saturday,Technique,1,2,C,"STEP IN 1,2 / STEP BACK, BLOCK,3",Lower,FALSE,
2025-11-30,Saturday,Technique,2,,A,1 - 2 - 1 - 4 - 4B - 3,Lower,FALSE,
2025-11-30,Saturday,Technique,2,,B,1 - 2 - SWITCH/4 - SWITCH/4 - 1,Lower,FALSE,
2025-11-30,Saturday,Technique,2,,C,FREESTYLE,Lower,FALSE,
2025-11-30,Saturday,Technique,3,,A,Nonstop sparring,Lower,TRUE,technique-station3
2025-11-30,Saturday,Technique,3,,B,Nonstop sparring,Lower,TRUE,technique-station3
2025-11-30,Saturday,Technique,3,,C,Nonstop sparring,Lower,TRUE,technique-station3
