weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2024-04-14,Sunday,Kickboxing,1,1,A,R BK LUNGES TO TWISTING KNEE DRIVES,Upper,FALSE,
2024-04-14,Sunday,Kickboxing,1,1,B,GOBLET SQUAT,Upper,FALSE,
2024-04-14,Sunday,Kickboxing,1,1,C,SIDE TO SIDE MOUNTAIN CLIMBERS,Upper,FALSE,
2024-04-14,Sunday,Kickboxing,1,2,A,L BK LUNGES TO TWISTING KNEE DRIVES,Upper,FALSE,
2024-04-14,Sunday,Kickboxing,1,2,B,WEIGHTED SQUAT SUICIDES,Upper,FALSE,
2024-04-14,Sunday,Kickboxing,1,2,C,TWISTING SQUAT JUMPS,Upper,FALSE,
2024-04-14,Sunday,Kickboxing,2,,A,"JAB, STRT, R BODY KICK, R HIGH KICK",Upper,FALSE,
2024-04-14,Sunday,Kickboxing,2,,B,"JAB, STRT, FAKE L KICK, SPINNING KICK",Upper,FALSE,
2024-04-14,Sunday,Kickboxing,2,,C,"RAPPID 1,2, STEP BACK, SIDE KIC",Upper,FALSE,
2024-04-14,Sunday,Kickboxing,3,,A,ATT/DEF,Upper,FALSE,
2024-04-14,Sunday,Kickboxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2024-04-14,Sunday,Kickboxing,3,,C,ATT/DEF,Upper,FALSE,
2024-04-14,Monday,Technique,1,1,A,ATT/DEF,Mixed,FALSE,
2024-04-14,Monday,Technique,1,1,B,BATTLE ROPES,Mixed,FALSE,
2024-04-14,Monday,Technique,1,1,C,SLAM BALL SLAMS,Mixed,FALSE,
2024-04-14,Monday,Technique,1,2,A,ATTACK / DEFEND,Mixed,FALSE,
2024-04-14,Monday,Technique,1,2,B,ATTACK / DEFEND,Mixed,FALSE,
2024-04-14,Monday,Technique,1,2,C,"1,2,3 / DEFEND",Mixed,FALSE,
2024-04-14,Monday,Technique,2,,A,1 - 2B - 3 - 4B,Mixed,FALSE,
2024-04-14,Monday,Technique,2,,B,GRAB TO BODY SHOTS & SWITCH,Mixed,FALSE,
2024-04-14,Monday,Technique,2,,C,1 - 2 - STEP BK/IN - GRAB - 4B - 4B,Mixed,FALSE,
2024-04-14,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2024-04-14,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2024-04-14,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2024-04-14,Tuesday,Boxing,1,1,A,PLANK TO TOE TAPS,Upper,FALSE,
2024-04-14,Tuesday,Boxing,1,1,B,R FRONT LUNGE TO BACKWARD LUNGE,Upper,FALSE,
2024-04-14,Tuesday,Boxing,1,1,C,SUICIDES,Upper,FALSE,
2024-04-14,Tuesday,Boxing,1,2,A,PLANK TO SHOULDER TAPS,Upper,FALSE,
2024-04-14,Tuesday,Boxing,1,2,B,L FRONT LUNGE TO BACKWARD LUNGE,Upper,FALSE,
2024-04-14,Tuesday,Boxing,1,2,C,PLYO LUNGES,Upper,FALSE,
2024-04-14,Tuesday,Boxing,2,,A,1 - 4 - 3 - 4B,Upper,FALSE,
2024-04-14,Tuesday,Boxing,2,,B,1 - 2 - SWITCH - 3 - 4,Upper,FALSE,
2024-04-14,Tuesday,Boxing,2,,C,1 - 2 - STEP BK/IN - R ELBOW,Upper,FALSE,
2024-04-14,Tuesday,Boxing,3,,A,MIRRORING,Upper,FALSE,
2024-04-14,Tuesday,Boxing,3,,B,LIGHT SPARRING,Upper,FALSE,
2024-04-14,Tuesday,Boxing,3,,C,SHOULDER TAGS,Upper,FALSE,
2024-04-14,Wednesday,Conditioning,1,1,A,PARTNER – ATT/DEF,Lower,FALSE,
2024-04-14,Wednesday,Conditioning,1,1,B,PARTNER – ATT/DEF,Lower,FALSE,
2024-04-14,Wednesday,Conditioning,1,1,C,PARTNER – ATT/DEF,Lower,FALSE,
2024-04-14,Wednesday,Conditioning,1,2,A,"1,2/ PARRY, L SIDE STEP, 5, 2",Lower,FALSE,
2024-04-14,Wednesday,Conditioning,1,2,B,"1,2/ PARRY, L SIDE STEP, 5, 2",Lower,FALSE,
2024-04-14,Wednesday,Conditioning,1,2,C,"1,2/ PARRY, L SIDE STEP, 5, 2",Lower,FALSE,
2024-04-14,Wednesday,Conditioning,2,,A,"RAPPID 1,2,3,4",Lower,FALSE,
2024-04-14,Wednesday,Conditioning,2,,B,"1,2, STEP BK/IN,4",Lower,FALSE,
2024-04-14,Wednesday,Conditioning,2,,C,SQUAT TO BODY KICKS,Lower,FALSE,
2024-04-14,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2024-04-14,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2024-04-14,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2024-04-14,Thursday,Kickboxing,1,1,A,PLANK TO TOE TAPS,Mixed,FALSE,
2024-04-14,Thursday,Kickboxing,1,1,B,R FRONT LUNGE TO BACKWARD LUNGE,Mixed,FALSE,
2024-04-14,Thursday,Kickboxing,1,1,C,SUICIDES,Mixed,FALSE,
2024-04-14,Thursday,Kickboxing,1,2,A,PLANK TO SHOULDER TAPS,Mixed,FALSE,
2024-04-14,Thursday,Kickboxing,1,2,B,L FRONT LUNGE TO BACKWARD LUNGE,Mixed,FALSE,
