weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2023-06-11,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2023-06-11,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2023-06-11,Tuesday,Boxing,1,1,A,SQUAT HOLD TO SHOULDER RAISER,Upper,FALSE,
2023-06-11,Tuesday,Boxing,1,1,B,PIKE PUSH-UPS,Upper,FALSE,
2023-06-11,Tuesday,Boxing,1,1,C,TOE TAPS,Upper,FALSE,
2023-06-11,Tuesday,Boxing,1,2,A,LOW SQUAT SKIPS,Upper,FALSE,
2023-06-11,Tuesday,Boxing,1,2,B,CABLE SHRUGS,Upper,FALSE,
2023-06-11,Tuesday,Boxing,1,2,C,FRONT JUMPS,Upper,FALSE,
2023-06-11,Tuesday,Boxing,2,,A,1 - 1 - 4 - 5 - 4,Upper,FALSE,
2023-06-11,Tuesday,Boxing,2,,B,2 - SLIP R - 2 - 3 - 6,Upper,FALSE,
2023-06-11,Tuesday,Boxing,2,,C,10 SEC WEAVES,Upper,FALSE,
2023-06-11,Wednesday,Conditioning,1,1,A,WEIGHTED BOUNCING SQUAT,Lower,FALSE,
2023-06-11,Wednesday,Conditioning,1,1,B,KICK THROUGH,Lower,FALSE,
2023-06-11,Wednesday,Conditioning,1,1,C,WEIGHT V-SET HOLD,Lower,FALSE,
2023-06-11,Wednesday,Conditioning,1,2,A,SKI JUMPS,Lower,FALSE,
2023-06-11,Wednesday,Conditioning,1,2,B,KB FULL CIRCLES,Lower,FALSE,
2023-06-11,Wednesday,Conditioning,1,2,C,FRONT JUMPS TO BURPEE,Lower,FALSE,
2023-06-11,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-11,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-11,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-11,Thursday,Kickboxing,1,1,A,SINGLE ARM KB SWINGS,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,1,1,B,WEIGHTED BRIDGE HOLD,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,1,1,C,FLICKER KICKS,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,1,2,A,LOW PUSH-UP HOLD,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,1,2,B,DEADLIFTS,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,1,2,C,SLAM BALL SLAMS,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,2,,A,1 - 2 - 1 - 6,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,2,,B,1 - SHUFFLE - 1 - 4 - 5,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,2,,C,FREESTYLE,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,3,,A,ATT/DEF,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,3,,B,ATT/DEF,Mixed,FALSE,
2023-06-11,Thursday,Kickboxing,3,,C,SPARING 10% ( JABS ONLY ),Mixed,FALSE,
2023-06-18,Sunday,Kickboxing,1,1,A,LOW SQUAT HOLD TO ALTERNATE ROWS,Upper,FALSE,
2023-06-18,Sunday,Kickboxing,1,1,B,CABLE OVERHEAD TRICEPS EXTENSIONS,Upper,FALSE,
2023-06-18,Sunday,Kickboxing,1,1,C,TWISTING LEG RAISES,Upper,FALSE,
2023-06-18,Sunday,Kickboxing,1,2,A,RB BACK EXTENSIONS,Upper,FALSE,
2023-06-18,Sunday,Kickboxing,1,2,B,CROSS TRICEPS EXTENSIONS,Upper,FALSE,
2023-06-18,Sunday,Kickboxing,1,2,C,PARTNER SQUAT TO BURPEE TO S.B TOSS,Upper,FALSE,
2023-06-18,Sunday,Kickboxing,2,,A,2 - 1 - 4 - 5 - 5,Upper,FALSE,
2023-06-18,Sunday,Kickboxing,2,,B,1 - WEAVE L - 3 - 2 - 2,Upper,FALSE,
2023-06-18,Sunday,Kickboxing,2,,C,"10 SEC RAPID 1,2",Upper,FALSE,
2023-06-18,Monday,Technique,1,1,A,LOW SQUAT HOLD TO ALTERNATE ROWS,Mixed,FALSE,
2023-06-18,Monday,Technique,1,1,B,RB LATERAL CURLS,Mixed,FALSE,
2023-06-18,Monday,Technique,1,1,C,V-SET HOLD DUMBBELL FULL CIRCLES,Mixed,FALSE,
2023-06-18,Monday,Technique,1,2,A,LOW CABLE CHEST PRESS,Mixed,FALSE,
2023-06-18,Monday,Technique,1,2,B,FOREARM CURLS,Mixed,FALSE,
2023-06-18,Monday,Technique,1,2,C,TWO WEIGHTED PLYO LUNGES TO SQUAT JUMP,Mixed,FALSE,
2023-06-18,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2023-06-18,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2023-06-18,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2023-06-18,Tuesday,Boxing,1,1,A,LOW SQUAT HOLD TO ALTERNATE ROWS,Upper,FALSE,
2023-06-18,Tuesday,Boxing,1,1,B,SQUAT TO SLAM BALL TOSS,Upper,FALSE,
2023-06-18,Tuesday,Boxing,1,1,C,SET-UP TO SHOULDER PRESS,Upper,FALSE,
2023-06-18,Tuesday,Boxing,1,2,A,WEIGHTED TWISTING LUNGES,Upper,FALSE,
2023-06-18,Tuesday,Boxing,1,2,B,HIGH ROW TO W,Upper,FALSE,
2023-06-18,Tuesday,Boxing,1,2,C,TWISTING JUMPING SQUATS,Upper,FALSE,
2023-06-18,Tuesday,Boxing,2,,A,1 - 1 - 4 - 1 - 6,Upper,FALSE,
2023-06-18,Tuesday,Boxing,2,,B,2 - SLIP R - 6 - 3 - 2,Upper,FALSE,
2023-06-18,Tuesday,Boxing,2,,C,10 SEC RAPID FREESTYLE,Upper,FALSE,
